label,vars,var0_min,var0_max,var1_min,var1_max,value,stat_up,stat_down,syst_up,syst_down
MVAWP80,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,-2.50000000000000000000e+00,-2.00000000000000000000e+00,9.66170500676590049416e-01,1.89686681581546362496e-02,1.89686681581546362496e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
MVAWP80,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,-2.00000000000000000000e+00,-1.56599999999999961453e+00,9.27350427350427164441e-01,2.74932465322203535563e-02,2.74932465322203535563e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
MVAWP80,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,-1.44399999999999995026e+00,-7.99999999999999822364e-01,9.45530726256983200528e-01,2.97751474934746136747e-02,2.97751474934746136747e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
MVAWP80,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,-8.00000000000000044409e-01,0.00000000000000000000e+00,9.79865771812080565972e-01,2.02457760120784355240e-02,2.02457760120784355240e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
MVAWP80,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,0.00000000000000000000e+00,8.00000000000000044409e-01,9.87854251012145412325e-01,2.03550649514148869479e-02,2.03550649514148869479e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
MVAWP80,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,7.99999999999999822364e-01,1.44399999999999995026e+00,9.42228335625859836355e-01,2.93246294433670076640e-02,2.93246294433670076640e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
MVAWP80,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,1.56599999999999961453e+00,2.00000000000000000000e+00,9.43342776203966004722e-01,2.73374774300547997152e-02,2.73374774300547997152e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
MVAWP80,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,2.00000000000000000000e+00,2.50000000000000000000e+00,9.85294117647058764753e-01,1.87404355198880802347e-02,1.87404355198880802347e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
MVAWP80,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-2.50000000000000000000e+00,-2.00000000000000000000e+00,9.64095744680851018948e-01,1.26504638234312249273e-02,1.26504638234312249273e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
MVAWP80,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-2.00000000000000000000e+00,-1.56599999999999961453e+00,9.31849791376912373053e-01,9.30395560518747395673e-03,9.30395560518747395673e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
MVAWP80,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-1.44399999999999995026e+00,-7.99999999999999822364e-01,9.36690647482014360214e-01,1.47788766792619936929e-02,1.47788766792619936929e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
MVAWP80,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,-8.00000000000000044409e-01,0.00000000000000000000e+00,9.74747474747475028956e-01,8.86090205026407971844e-03,8.86090205026407971844e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
MVAWP80,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,0.00000000000000000000e+00,8.00000000000000044409e-01,9.87277353689567149786e-01,8.92854252393021630141e-03,8.92854252393021630141e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
MVAWP80,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,7.99999999999999822364e-01,1.44399999999999995026e+00,9.46778711484594026615e-01,1.43856012494216842917e-02,1.43856012494216842917e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
MVAWP80,pt_eta,3.50000000000000000000e+01,5.00000000000000000000e+01,1.56599999999999961453e+00,2.00000000000000000000e+00,9.50207468879668004647e-01,9.25248143863041834500e-03,9.25248143863041834500e-03,0.00000000000000000000e+00,0.00000000000000000000e+00
