label,vars,var0_min,var0_max,var1_min,var1_max,value,stat_up,stat_down,syst_up,syst_down
CutBasedLooseWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,0.00000000000000000000e+00,8.00000000000000044409e-01,1.00105374077976794212e+00,1.23562059004831917980e-02,1.23562059004831917980e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,7.99999999999999822364e-01,1.44399999999999995026e+00,1.00523560209424078771e+00,3.22744188637120524299e-02,3.22744188637120524299e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,1.56599999999999961453e+00,2.00000000000000000000e+00,1.01414581066376507934e+00,2.36279115893454454145e-02,2.36279115893454454145e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedLooseWP,pt_eta,1.50000000000000000000e+02,5.00000000000000000000e+02,2.00000000000000000000e+00,2.50000000000000000000e+00,1.05269058295964135219e+00,4.88151144777516227125e-02,4.88151144777516227125e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,-2.50000000000000000000e+00,-2.00000000000000000000e+00,9.98520710059171645590e-01,1.09207271155571904175e-02,1.09207271155571904175e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,-2.00000000000000000000e+00,-1.56599999999999961453e+00,9.85935302390998358213e-01,3.35421660132539795063e-02,3.35421660132539795063e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,-1.44399999999999995026e+00,-7.99999999999999822364e-01,9.58556149732620044190e-01,2.54537871185291156295e-02,2.54537871185291156295e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,-8.00000000000000044409e-01,0.00000000000000000000e+00,9.54239569313593549715e-01,2.75086587294342439780e-02,2.75086587294342439780e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,0.00000000000000000000e+00,8.00000000000000044409e-01,9.76902173913043236908e-01,2.77702899945239667368e-02,2.77702899945239667368e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
CutBasedMediumWP,pt_eta,2.00000000000000000000e+01,3.50000000000000000000e+01,7.99999999999999822364e-01,1.44399999999999995026e+00,9.81081081081081052275e-01,2.57289631954861798546e-02,2.57289631954861798546e-02,0.00000000000000000000e+00,0.00000000000000000000e+00
